interface,model,task_id,total_search_invocations,total_elements_retrieved
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Specific_Task8,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Vague_Task5,4,20
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Best_Fit_Vague_Task6,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task10,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task3,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task5,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task6,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task7,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task8,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Cheapest_Product_Search_Task9,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task1,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task2,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task3,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task4,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task5,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task6,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task7,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Checkout_Task8,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task1,4,12
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task2,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task3,4,20
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task4,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task5,4,20
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task6,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task7,8,80
cleanup,mcp_execution_history_20250716_100148.json,Webmall_EndToEnd_Task8,0,0
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Find_Compatible_Products_Task1,8,80
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Find_Compatible_Products_Task2,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Find_Compatible_Products_Task3,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Find_Compatible_Products_Task4,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Find_Compatible_Products_Task5,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task10,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task11,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task12,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task3,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task5,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task6,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task7,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task8,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Single_Product_Search_Task9,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Substitutes_Task1,4,20
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Substitutes_Task2,4,20
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Substitutes_Task3,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Substitutes_Task4,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Substitutes_Task5,4,40
cleanup,mcp_execution_history_20250716_100148.json,Webmall_Substitutes_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task1,6,60
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task2,8,80
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task3,7,70
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task5,6,60
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Add_To_Cart_Task7,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task1,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task10,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task11,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task7,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task8,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task7,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Best_Fit_Vague_Task8,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task1,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task10,4,20
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task4,4,20
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task7,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task8,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Best_Fit_Vague_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task10,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task7,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task8,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Cheapest_Product_Search_Task9,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task1,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task2,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task3,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task4,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task5,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task6,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task7,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Checkout_Task8,0,0
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task1,4,20
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task5,4,20
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task6,4,20
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task7,8,80
cleanup,mcp_execution_history_20250716_153542.json,Webmall_EndToEnd_Task8,8,80
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Find_Compatible_Products_Task1,8,80
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Find_Compatible_Products_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Find_Compatible_Products_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Find_Compatible_Products_Task4,8,80
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Find_Compatible_Products_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task10,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task11,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task12,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task6,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task7,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task8,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Single_Product_Search_Task9,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Substitutes_Task1,4,20
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Substitutes_Task2,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Substitutes_Task3,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Substitutes_Task4,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Substitutes_Task5,4,40
cleanup,mcp_execution_history_20250716_153542.json,Webmall_Substitutes_Task6,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task1,6,60
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task5,6,60
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task6,6,60
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Add_To_Cart_Task7,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task10,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task11,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task6,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task7,4,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task8,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task6,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task7,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Best_Fit_Vague_Task8,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task10,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task4,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task6,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task7,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task8,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Vague_Task5,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Best_Fit_Vague_Task6,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task10,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task6,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task7,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task8,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Cheapest_Product_Search_Task9,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task1,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task2,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task3,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task4,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task5,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task6,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task7,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Checkout_Task8,0,0
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task1,4,12
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task2,4,30
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task3,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task5,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task6,4,20
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task7,8,80
cleanup,mcp_execution_history_20250721_101807.json,Webmall_EndToEnd_Task8,8,80
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Find_Compatible_Products_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Find_Compatible_Products_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Find_Compatible_Products_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Find_Compatible_Products_Task4,8,80
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Find_Compatible_Products_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task10,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task11,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task12,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task3,8,80
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task6,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task7,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task8,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Single_Product_Search_Task9,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Substitutes_Task1,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Substitutes_Task2,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Substitutes_Task3,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Substitutes_Task4,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Substitutes_Task5,4,40
cleanup,mcp_execution_history_20250721_101807.json,Webmall_Substitutes_Task6,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task1,7,70
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task2,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task3,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task4,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task5,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task6,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Add_To_Cart_Task7,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task1,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task10,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task11,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task2,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task3,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task4,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task5,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task6,8,30
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task7,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task8,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task5,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task6,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task7,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Best_Fit_Vague_Task8,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task1,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task10,4,20
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task2,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task3,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task4,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task5,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task6,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task7,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task8,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Specific_Task9,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Vague_Task1,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Vague_Task2,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Vague_Task3,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Vague_Task4,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Vague_Task5,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Best_Fit_Vague_Task6,4,10
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task1,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task10,4,20
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task2,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task3,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task4,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task5,4,20
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task6,4,20
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task7,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task8,4,40
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Cheapest_Product_Search_Task9,4,20
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task1,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task2,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task3,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task4,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task5,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task6,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task7,0,0
cleanup,mcp_execution_history_20250721_152948.json,Webmall_Checkout_Task8,0,0
